id_transaccion,id_cliente,monto,fecha,id_tienda
3879,117,4601.01,10-04-2023,26
3880,775,1969.00,05-30-2020,43
3881,408,5156.06,18/05/2020,41
3882,155,8120.61,2022-08-03,48
3883,380,5795.74,"Dec 16, 2021",9
3884,579,5357.88,2020-07-20,57
3885,912,6104.67,24/04/2021,56
3886,671,5278.94,03/07/2022,71
3887,801,9363.01,2023-12-09,39
3888,549,8625.81,02/12/2021,52
3889,266,8542.98,21/11/2023,25
3890,215,2082.30,2021-04-01,40
3891,715,3407.48,02/10/2023,47
3892,233,5665.22,06-17-2020,79
3893,730,7708.58,22/04/2020,56
3894,906,1792.91,01-20-2020,74
3895,370,5286.04,"Jul 07, 2023",16
3896,421,9298.11,06/08/2020,80
3897,565,6842.28,2022-12-10,29
3898,687,5187.02,07-18-2022,41
3899,984,7319.47,02-27-2021,12
3900,949,358.24,2020-03-15,15
3901,632,8798.79,2022-11-10,20
3902,689,9381.52,04/08/2021,39
3903,206,9037.55,14/09/2020,46
3904,794,7417.51,11-28-2020,24
3905,635,6075.61,09-12-2021,9
3906,632,7847.85,25/08/2021,62
3907,787,7186.49,2022-02-05,33
3908,55,8972.99,2023-04-13,32
3909,963,8935.93,2022-06-16,53
3910,677,4130.22,"Nov 21, 2023",56
3911,696,6801.81,05-23-2022,44
3912,996,9515.48,12-18-2022,52
3913,563,3347.41,10/05/2023,60
3914,287,7929.86,11-28-2023,20
3915,696,4443.54,05/06/2023,2
3916,746,8624.18,09-21-2022,65
3917,1055,2032.80,2020-06-26,42
3918,192,3319.27,25/05/2023,12
3919,1050,4764.91,"Jan 20, 2021",24
3920,75,1297.33,2022-09-18,65
3921,174,9506.28,28/10/2022,27
3922,642,3284.46,08/01/2021,4
3923,537,2925.63,2023-04-03,60
3924,304,9128.39,10-25-2022,5
3925,179,917.01,10/05/2021,4
3926,506,3922.26,2021-11-28,78
3927,203,3007.12,09/01/2023,6
3928,671,196.04,2021-01-29,78
3929,621,964.21,2022-05-04,73
3930,795,2293.36,2023-11-13,77
3931,1101,8639.97,04-27-2022,66
3932,45,1565.78,11-23-2020,9
3933,554,6439.58,09-29-2022,39
3934,155,401.98,05-20-2023,63
3935,313,1807.13,07/10/2022,74
3936,486,5387.58,25/07/2020,60
3937,237,5623.13,14/04/2021,38
3938,131,6157.94,29/06/2022,25
3939,482,4056.66,2022-06-17,70
3940,460,6365.47,24/10/2023,58
3941,1167,4528.45,21/11/2020,57
3942,514,4284.22,06-04-2022,72
3943,218,3108.19,10/03/2023,9
3944,374,5673.80,"Feb 09, 2020",73
3945,422,5424.51,08/11/2022,41
3946,486,5507.27,11-22-2023,15
3947,1081,1860.35,2020-10-08,26
3948,1183,1528.53,2023-11-22,64
3949,1100,7750.86,2023-02-20,39
3950,904,3249.61,12-14-2020,39
3951,196,1758.36,15/05/2022,51
3952,720,3811.62,2022-08-12,59
3953,986,6114.95,2023-08-20,16
3954,958,6329.44,"Dec 28, 2023",8
3955,776,3852.52,01-24-2022,30
3956,977,6175.24,09/09/2021,35
3957,46,5226.84,07-18-2021,63
3958,792,291.09,21/03/2022,46
3959,1133,2128.65,10/10/2021,66
3960,671,3919.12,"Jul 28, 2023",33
3961,837,5384.68,04-07-2022,34
3962,329,3313.92,12-04-2022,14
3963,198,2546.75,07-25-2023,12
3964,112,6863.52,2021-06-15,80
3965,9,5098.89,12/09/2023,12
3966,1012,9107.64,"Jun 18, 2023",49
3967,529,167.43,09-15-2022,44
3968,1164,5146.67,2020-12-07,60
3969,32,3480.16,19/02/2021,3
3970,379,5122.37,2023-10-21,80
3971,360,8856.58,"Sep 23, 2020",54
3972,135,3795.84,2022-02-17,23
3973,818,394.07,2022-08-12,38
3974,667,2655.29,08-14-2020,7
3975,53,551.71,"Jan 03, 2021",36
3976,936,5116.87,10/01/2020,10
3977,462,9451.72,09/03/2020,67
3978,869,1015.40,09/11/2020,38
3979,638,9192.26,23/06/2022,26
3980,921,3574.03,12-01-2020,28
3981,1189,5827.79,08-14-2020,38
3982,868,2278.75,10-21-2020,67
3983,676,5346.19,11/08/2021,25
3984,1053,4451.69,09-18-2023,42
3985,969,8033.85,2021-04-24,58
3986,163,2348.28,15/04/2023,39
3987,759,9185.88,"Jun 10, 2021",63
3988,617,2967.72,15/07/2021,22
3989,1015,5059.95,"Sep 08, 2023",70
3990,890,398.10,2023-10-30,1
3991,108,4449.78,11-28-2020,65
3992,537,6226.02,04-07-2020,28
3993,359,2367.87,27/09/2022,79
3994,1152,6118.25,07-14-2021,29
3995,173,8605.52,2022-06-29,47
3996,527,7576.98,2020-04-01,74
3997,850,3648.02,26/06/2020,8
3998,737,599.21,2020-11-16,22
3999,239,8927.94,2023-03-04,13
4000,1077,7167.95,04-09-2023,77
4001,1032,4896.95,23/05/2021,61
4002,784,2875.51,2023-02-27,15
4003,675,2534.88,05-22-2021,64
4004,100,1168.60,18/05/2023,30
4005,241,7541.01,2022-05-31,36
4006,429,4991.90,02/11/2021,67
4007,83,8260.43,2020-12-26,11
4008,753,2689.13,05/12/2021,34
4009,66,1959.44,2022-07-18,10
4010,903,8069.46,2022-04-16,1
4011,588,8137.42,"Feb 09, 2020",35
4012,728,5799.00,2023-06-07,68
4013,361,3720.21,"Apr 19, 2023",15
4014,1193,1186.54,2023-08-06,56
4015,1019,5928.93,2020-03-04,35
4016,93,3886.74,29/08/2021,36
4017,41,6277.19,01-20-2021,76
4018,944,2906.34,2023-01-29,1
4019,1046,2677.11,"May 26, 2021",37
4020,167,1865.14,2020-10-13,67
4021,358,3052.34,2022-07-29,11
4022,716,2692.58,2021-01-10,38
4023,1141,2314.77,12-12-2020,5
4024,1054,2640.91,08-12-2022,53
4025,328,8113.49,27/01/2023,77
4026,367,7258.77,2020-06-19,44
4027,734,6808.31,2021-07-10,62
4028,727,7559.96,05/05/2020,4
4029,456,6978.68,2021-04-09,39
4030,396,6883.04,04-04-2023,53
4031,1185,6969.70,03-01-2022,10
4032,291,9053.30,22/09/2022,27
4033,882,8041.30,12-14-2022,9
4034,638,6595.31,08/01/2022,74
4035,222,6618.33,2021-01-17,29
4036,973,1307.11,"Jul 13, 2023",51
4037,768,6827.22,16/10/2020,42
4038,925,8590.79,2023-06-27,29
4039,505,7322.70,13/02/2023,31
4040,665,5457.58,11/02/2020,50
4041,193,6375.31,08-02-2021,74
4042,663,5084.80,2020-12-27,11
4043,129,4743.29,"Mar 08, 2021",12
4044,532,4203.06,28/03/2022,50
4045,306,9318.75,2022-12-15,38
4046,632,8255.65,14/02/2023,67
4047,686,4395.04,05-15-2023,58
4048,165,6393.86,2023-03-11,65
4049,902,8051.47,28/08/2023,20
4050,442,3769.31,12-23-2022,43
4051,453,1362.75,2023-12-22,53
4052,59,7570.05,2023-09-22,25
4053,189,2464.66,"Jul 25, 2021",79
4054,4,1327.01,2022-06-16,35
4055,1124,2156.84,11/11/2023,69
4056,12,1006.96,2022-11-17,18
4057,440,2139.01,23/10/2021,41
4058,907,7656.28,26/01/2022,55
4059,106,703.69,06/02/2022,24
4060,72,7367.21,05-26-2023,2
4061,783,1245.85,01-06-2022,22
4062,490,3604.29,2023-02-20,28
4063,1055,8265.22,2020-05-02,44
4064,466,6660.35,10-06-2023,73
4065,1061,6390.93,"Oct 05, 2023",79
4066,1173,3246.25,2020-11-02,14
4067,1079,4235.94,2022-01-25,73
4068,1009,5370.49,03/01/2020,61
4069,1105,7351.76,29/12/2021,48
4070,281,5259.78,"Aug 17, 2021",32
4071,168,2890.62,28/04/2020,74
4072,551,797.47,2022-02-04,66
4073,748,3652.61,2022-04-28,1
4074,1055,9191.47,2022-04-01,3
4075,1039,4681.36,05-22-2023,36
4076,120,499.95,"Jun 04, 2022",4
4077,296,2871.56,12-21-2023,67
4078,456,9583.91,31/03/2022,34
4079,1092,6838.62,"Jan 23, 2022",30
4080,121,5309.00,"Dec 29, 2023",43
4081,625,2896.54,2023-03-09,18
4082,751,4824.84,"Mar 21, 2021",26
4083,197,7635.91,19/08/2023,67
4084,79,7644.81,"Jan 07, 2021",6
4085,251,2009.93,26/01/2022,77
4086,868,4887.88,"Apr 07, 2021",43
4087,669,6092.78,08-04-2021,29
4088,482,1193.89,2023-12-09,32
4089,1027,5476.11,2020-09-20,48
4090,1085,5801.36,2021-07-24,3
4091,513,819.95,27/03/2023,28
4092,1062,469.67,2022-04-16,29
4093,873,1068.44,03-05-2023,19
4094,6,2044.67,2023-06-09,65
4095,1089,6274.95,01-25-2023,10
4096,342,5883.63,11-07-2023,21
4097,826,8594.68,2022-02-05,7
4098,230,3247.77,13/07/2020,35
4099,293,4989.54,09-23-2021,58
4100,332,2638.85,01-26-2021,65
4101,368,8342.54,06-04-2022,22
4102,621,3420.84,08-01-2021,50
4103,85,3085.40,10/10/2021,36
4104,1046,4437.53,09-18-2022,12
4105,499,3788.98,12-05-2022,1
4106,539,2756.64,01-30-2022,69
4107,788,7959.08,16/09/2023,9
4108,499,5527.69,"Jul 12, 2023",44
4109,442,8763.87,"Nov 29, 2022",59
4110,638,1268.93,01-02-2020,73
4111,5,3879.89,"Feb 04, 2023",27
4112,389,6736.44,03-05-2023,38
4113,1174,870.71,09-27-2020,54
4114,447,7533.04,07-03-2023,22
4115,286,5375.20,02-02-2023,49
4116,267,4759.51,2022-02-12,4
4117,554,9073.38,2021-12-19,29
4118,797,9591.28,2023-07-01,3
4119,964,8342.42,09-02-2020,80
4120,968,8658.50,26/04/2020,2
4121,461,4855.21,09-07-2023,4
4122,1127,8815.03,2023-08-13,75
4123,68,7901.17,12-24-2020,10
4124,338,8401.27,2021-08-21,27
4125,422,5543.17,03-26-2022,1
4126,515,437.75,2022-12-04,55
4127,568,6704.71,06/10/2023,58
4128,807,7972.26,2023-09-03,29
4129,281,1750.95,26/04/2022,11
4130,1196,2767.31,03-14-2020,67
4131,1085,4184.45,2020-04-24,46
4132,391,4683.20,16/07/2020,71
4133,134,5106.85,21/01/2022,73
4134,49,1333.67,2020-07-28,2
4135,407,6684.55,05-18-2022,44
4136,1065,4892.88,2021-01-19,16
4137,315,8365.18,2022-08-05,28
4138,1119,2397.91,05-13-2023,23
4139,971,7305.57,2020-04-18,73
4140,995,5834.23,2020-07-31,69
4141,552,5474.18,2023-05-03,58
4142,1101,7862.78,2023-01-03,68
4143,1044,2558.24,2022-10-18,22
4144,862,7298.20,2023-01-29,26
4145,960,6211.74,10-24-2023,18
4146,9,6001.76,2023-12-28,49
4147,1100,7376.36,"Jul 16, 2023",60
4148,322,4976.06,2023-04-13,9
4149,1159,220.93,03-28-2020,65
4150,687,1982.05,"Dec 14, 2020",47
4151,161,3399.98,10-28-2023,15
4152,1165,2403.95,"Dec 15, 2023",21
4153,887,5417.60,2023-08-17,11
4154,1034,8703.13,03/06/2022,62
4155,1100,733.19,12/04/2023,31
4156,388,624.75,2020-03-07,19
4157,830,5685.29,2021-09-16,32
4158,414,5059.83,2022-06-29,76
4159,620,4583.31,2020-04-16,10
4160,1028,4331.66,2020-11-21,79
4161,600,2941.93,2021-02-01,21
4162,992,4065.07,11/06/2021,58
4163,163,8037.31,2021-10-28,29
4164,596,8236.96,"Dec 28, 2020",41
4165,891,1198.41,07-28-2022,57
4166,987,3762.01,31/07/2023,34
4167,491,5019.89,25/03/2020,56
4168,363,5469.43,2023-03-19,23
4169,536,709.87,08-02-2021,68
4170,796,782.67,04-18-2020,66
4171,509,1752.48,08-15-2020,10
4172,474,2384.80,09-20-2023,4
4173,883,2075.84,11-29-2021,44
4174,395,7425.27,10-08-2023,58
4175,863,5962.52,"Oct 13, 2023",76
4176,41,1742.84,2023-01-14,35
4177,790,2465.21,06-18-2023,16
4178,915,5117.14,25/10/2021,40
4179,724,8542.14,2023-06-21,38
4180,630,5076.40,2020-01-09,42
4181,1114,9298.71,2021-01-02,37
4182,166,332.15,18/11/2021,5
4183,547,5138.81,20/09/2023,69
4184,692,6007.31,28/07/2023,35
4185,247,4617.25,27/11/2020,52
4186,234,310.41,2020-08-28,15
4187,41,457.57,2022-12-11,1
4188,637,3889.73,06-23-2021,53
4189,1002,4922.35,13/12/2022,77
4190,373,8085.94,24/05/2020,76
4191,1175,4555.54,09-07-2020,8
4192,1166,1158.68,19/09/2020,77
4193,1023,9034.34,02/03/2021,32
4194,1137,3995.46,2020-11-26,23
4195,622,9319.89,2022-09-21,21
4196,177,1542.35,"Jun 16, 2021",63
4197,1171,9026.96,2021-07-22,7
4198,441,2648.72,25/04/2021,11
4199,931,4599.66,23/08/2020,75
4200,316,408.41,17/10/2021,50
4201,249,2611.54,10-15-2022,37
4202,341,4156.72,12-18-2023,26
4203,1016,8207.52,2021-02-16,80
4204,122,910.65,18/06/2023,48
4205,963,1502.08,2021-07-11,20
4206,1116,4299.22,2023-09-03,38
4207,852,8627.80,2020-09-25,4
4208,1114,2444.48,01-27-2020,78
4209,702,8328.66,2020-04-30,12
4210,286,1685.28,24/02/2022,21
4211,416,5253.14,2021-01-19,28
4212,636,7648.80,2022-06-17,72
4213,209,8063.14,02/06/2023,36
4214,22,2894.84,2022-03-07,2
4215,318,8819.28,26/09/2021,57
4216,272,1329.49,25/09/2020,44
4217,955,8871.64,12-06-2023,68
4218,95,9089.10,2021-10-11,13
4219,220,6475.84,"Jun 16, 2021",9
4220,530,3789.33,2020-12-20,73
4221,447,6062.42,10-20-2022,52
4222,78,2365.20,2020-08-19,2
4223,496,434.01,01/08/2021,66
4224,1108,8102.35,2021-12-09,46
4225,1199,2509.37,2023-03-14,62
4226,728,2115.96,2022-02-10,72
4227,428,4367.05,07-20-2020,34
4228,700,1720.97,"Mar 26, 2022",17
4229,863,778.93,03-20-2022,46
4230,760,6971.11,01-11-2021,17
4231,458,6244.07,04-22-2022,46
4232,519,8836.32,"Aug 15, 2021",17
4233,153,828.22,2023-09-11,6
4234,353,9076.49,10-14-2022,36
4235,860,2889.74,02-10-2022,42
4236,1030,5545.44,07-25-2021,57
4237,380,645.15,10/07/2022,43
4238,426,800.62,"Aug 09, 2021",6
4239,695,4132.00,2020-07-30,70
4240,49,1839.35,09/08/2022,51
4241,477,1558.81,03-10-2022,58
4242,283,2361.03,2023-02-16,75
4243,308,5261.02,20/01/2023,60
4244,610,279.64,2022-11-13,60
4245,207,5367.39,08/05/2021,34
4246,1184,2214.83,05-08-2020,72
4247,511,2876.30,07-19-2023,60
4248,438,7685.70,2020-08-27,34
4249,1017,1935.07,10-21-2021,77
4250,336,4812.51,2020-10-11,36
4251,642,3900.22,09-06-2023,65
4252,725,5670.98,2022-10-09,54
4253,100,8118.52,2023-05-26,16
4254,45,7250.14,03/02/2021,80
4255,967,9410.52,"Feb 15, 2021",11
4256,987,7798.56,02-03-2020,64
4257,939,7267.69,30/03/2020,30
4258,632,5127.95,25/01/2022,21
4259,80,6756.72,"Aug 13, 2021",27
4260,697,7229.65,05-18-2023,23
4261,327,8347.24,01/09/2022,1
4262,817,1244.07,12/04/2023,30
4263,596,7122.98,21/02/2023,40
4264,644,9440.79,11/10/2022,76
4265,72,6285.88,2023-05-25,61
4266,562,3184.84,02-25-2021,70
4267,285,4414.25,10-06-2020,77
4268,601,3346.19,25/08/2021,16
4269,1100,4398.97,2023-03-29,13
4270,666,4427.16,2020-09-26,70
4271,617,5704.35,09-29-2021,52
4272,779,2441.93,"Jun 26, 2022",61
4273,639,2535.35,"Oct 11, 2022",71
4274,677,3288.12,2022-08-17,56
4275,1040,3859.75,"Mar 13, 2023",27
4276,457,1958.92,04-06-2021,42
4277,133,855.60,2021-04-11,47
4278,538,7378.35,2023-11-15,52
4279,245,3593.89,2021-07-14,56
4280,296,1131.13,2020-01-12,57
4281,666,3974.99,04-11-2021,39
4282,528,3256.30,02-15-2020,49
4283,453,3906.34,09-19-2020,63
4284,797,1432.11,21/03/2021,59
4285,935,2832.21,10/01/2023,75
4286,364,6111.16,2023-01-09,32
4287,436,2567.83,2023-04-16,41
4288,252,2506.09,2023-03-25,32
4289,1030,9497.11,2022-01-04,23
4290,1001,9379.77,12-13-2020,57
4291,240,916.07,09-23-2020,62
4292,39,6310.99,"Jun 13, 2020",27
4293,313,8617.02,04-19-2023,7
4294,914,4838.28,05-19-2021,51
4295,493,1465.27,"Jan 07, 2020",46
4296,904,3501.12,2023-02-28,79
4297,472,3116.30,07-24-2022,35
4298,954,8421.96,14/11/2021,28
4299,178,2223.19,2021-12-21,64
4300,449,2754.99,"Jul 16, 2022",28
4301,953,1863.52,2022-12-26,51
4302,494,2463.14,30/10/2020,32
4303,1019,1400.94,10/06/2021,2
4304,529,2641.25,11-05-2022,34
4305,371,3190.49,03-12-2022,78
4306,733,7397.35,01-15-2022,29
4307,186,1890.10,22/04/2023,6
4308,15,2248.96,26/09/2021,23
4309,538,7869.80,02-15-2023,18
4310,824,3396.50,09/04/2023,57
4311,373,926.72,2021-05-13,51
4312,343,2979.39,2022-09-14,36
4313,679,2904.54,09-19-2020,8
4314,948,6391.98,2021-05-28,35
4315,154,6125.43,2022-09-04,43
4316,993,6315.16,02-26-2022,40
4317,200,6301.50,04-30-2022,64
4318,289,7473.64,2023-06-23,48
4319,386,2963.67,08-09-2020,75
4320,1121,6534.92,07/03/2022,34
4321,557,7995.59,"Aug 21, 2020",79
4322,112,8820.01,10-28-2020,23
4323,312,8534.99,24/04/2022,19
4324,1099,2359.83,2020-10-02,42
4325,752,8908.41,09-22-2022,41
4326,158,8219.46,04-04-2022,60
4327,461,6822.93,05-24-2020,53
4328,41,9109.17,2021-03-26,73
4329,1107,7491.97,16/04/2023,7
4330,90,8024.38,2020-08-12,7
4331,1016,2683.62,04-14-2021,29
4332,978,3757.43,07-10-2022,36
4333,1040,1888.19,05/11/2022,16
4334,238,1223.58,03-11-2020,68
4335,713,2886.16,19/01/2021,45
4336,299,7700.55,2022-08-12,78
4337,567,8463.53,2020-11-23,29
4338,113,1575.79,04-13-2021,58
4339,665,4932.76,12-26-2020,21
4340,64,4304.63,01-23-2021,48
4341,923,6436.94,09-26-2021,39
4342,890,7919.29,2020-05-15,26
4343,819,8427.07,2020-03-12,25
4344,892,1696.05,2023-09-23,3
4345,700,4450.88,07/09/2020,19
4346,808,4865.70,"Jan 27, 2022",64
4347,595,1907.28,07/12/2022,55
4348,734,5635.89,2022-11-01,45
4349,314,2247.69,2022-03-27,76
4350,27,6358.92,2021-09-27,77
4351,1176,9403.22,2023-01-15,54
4352,1012,8789.99,10-10-2021,25
4353,617,6676.03,2021-07-23,59
4354,823,1296.75,03/08/2023,26
4355,597,6159.87,27/06/2021,33
4356,104,6778.21,23/07/2022,70
4357,336,3584.45,09/08/2020,40
4358,375,5575.44,"Dec 29, 2020",69
4359,669,6114.07,30/09/2021,49
4360,105,1664.04,03-10-2022,21
4361,318,7060.09,12-20-2021,12
4362,218,7032.18,06/04/2023,80
4363,365,2953.57,24/10/2023,54
4364,1029,6347.49,2023-06-26,38
4365,23,6320.29,06-05-2022,59
4366,1179,2977.17,27/01/2020,16
4367,1138,1801.47,2022-07-26,58
4368,254,8382.32,02/04/2022,25
4369,842,2316.44,2020-09-05,13
4370,67,1919.83,2021-10-27,28
4371,296,7222.99,2020-02-23,77
4372,688,6022.16,"Nov 09, 2021",9
4373,1056,1347.36,12-27-2023,9
4374,587,4918.73,11-29-2020,63
4375,912,4843.08,02/10/2022,42
4376,709,5281.05,"Aug 05, 2022",23
4377,167,7233.65,07/06/2020,38
4378,578,7112.08,2023-03-28,20
4379,49,901.86,09-22-2020,61
4380,36,9562.11,2020-01-17,1
4381,1024,8304.97,2022-02-13,65
4382,192,1605.80,2023-04-22,10
4383,327,8594.59,2023-03-06,44
4384,134,9421.98,2021-04-09,31
4385,454,6232.08,2022-08-22,73
4386,1180,3812.50,02/04/2023,13
4387,644,7339.90,12-10-2020,75
4388,419,1685.92,07/05/2020,67
4389,661,3340.67,26/03/2023,58
4390,801,9208.25,2022-08-17,32
4391,772,7615.49,21/08/2022,71
4392,159,5740.29,2023-04-19,4
4393,134,1045.81,2021-02-01,61
4394,780,9406.28,"Feb 27, 2022",53
4395,1065,7992.97,03/04/2021,43
4396,471,8043.23,2023-08-22,29
4397,658,5031.16,01/06/2022,44
4398,1039,2152.57,05-01-2020,33
4399,8,9091.90,2021-04-19,26
4400,234,5065.73,2023-04-24,1
4401,821,9501.66,10-18-2022,13
4402,1010,9310.90,2022-04-21,65
4403,591,6944.39,07/04/2023,66
4404,153,5300.41,03-19-2020,79
4405,1179,3986.48,2021-11-06,63
4406,516,3418.01,2020-05-13,39
4407,464,4805.57,2022-03-24,8
4408,882,229.95,11-08-2023,32
4409,203,9416.35,2020-09-27,64
4410,1077,2043.05,09-13-2021,46
4411,143,7440.96,09-15-2020,5
4412,434,9438.05,12/06/2022,60
4413,631,4489.72,03/06/2022,13
4414,147,4844.22,"Jun 07, 2021",41
4415,500,272.87,06-11-2023,20
4416,1038,602.91,04-15-2020,44
4417,1035,7774.79,09-22-2021,3
4418,815,2346.75,2022-03-03,60
4419,498,9357.41,2021-08-26,43
4420,568,2102.18,02-28-2022,59
4421,400,563.65,"Apr 26, 2021",9
4422,916,634.05,2022-02-05,28
4423,832,8289.14,2023-11-07,74
4424,791,5963.11,29/05/2022,58
4425,788,7878.95,2021-04-16,40
4426,373,7867.94,31/03/2020,68
4427,1103,9379.31,21/09/2023,6
4428,549,480.22,2021-04-10,59
4429,956,6746.12,01-05-2022,49
4430,1050,6933.52,2022-07-16,70
4431,1077,3787.44,09/09/2022,30
4432,448,6136.10,2020-04-10,45
4433,169,9370.65,11-07-2021,61
4434,960,9310.17,2021-11-10,67
4435,1071,621.88,07-05-2020,8
4436,293,3333.70,2021-05-18,13
4437,738,3318.12,"Mar 25, 2022",18
4438,1095,1323.36,04-01-2021,49
4439,662,3074.46,06-08-2020,70
4440,440,8834.81,2022-10-07,69
4441,20,4590.62,"Oct 24, 2020",68
4442,327,8593.80,21/01/2020,17
4443,117,2851.68,19/05/2020,31
4444,811,4210.36,06-21-2022,59
4445,124,1726.32,"May 28, 2022",22
4446,345,3136.55,"Jul 26, 2023",75
4447,635,764.39,2022-02-19,1
4448,1095,3539.92,2020-07-04,3
4449,1082,9445.87,01/10/2023,64
4450,1110,404.96,16/01/2023,45
4451,930,4201.66,2022-09-11,75
4452,712,8262.80,17/03/2021,76
4453,178,5886.64,12-06-2022,68
4454,540,6087.68,2022-08-23,74
4455,449,3556.05,22/11/2023,32
4456,338,2001.46,2022-06-19,42
4457,924,8430.84,25/08/2023,10
4458,30,7930.92,"May 09, 2021",74
4459,1080,8824.56,2023-07-21,80
4460,682,2761.48,08/10/2023,50
4461,1175,6182.75,12-07-2023,55
4462,590,4491.57,2023-11-06,28
4463,1028,7081.48,2021-12-07,72
4464,2,5977.98,10-19-2020,24
4465,1041,4721.54,12-05-2022,19
4466,284,5469.96,05/04/2020,36
4467,372,7051.32,2021-04-08,58
4468,230,3051.16,"Jan 11, 2023",40
4469,634,2294.54,20/06/2023,15
4470,630,4409.20,2020-05-09,76
4471,542,5244.37,2023-09-25,72
4472,29,4078.80,20/05/2021,50
4473,418,2677.85,2021-08-31,28
4474,388,4076.21,2022-01-13,8
4475,21,2112.88,2020-03-22,11
4476,527,3065.19,"Dec 24, 2022",64
4477,713,342.92,2023-11-29,74
4478,819,431.89,29/11/2022,67
4479,769,371.94,2021-03-09,72
4480,994,5841.52,2022-11-29,5
4481,179,8832.54,06-24-2023,62
4482,388,4780.20,2023-12-15,62
4483,147,6777.74,05-15-2022,50
4484,112,4340.29,2020-12-08,9
4485,220,1023.18,2023-05-04,67
4486,712,3684.68,2022-07-19,5
4487,866,3989.62,2023-12-03,2
4488,1124,432.42,2021-08-31,77
4489,550,8405.03,2021-08-21,21
4490,268,1808.49,"Oct 09, 2020",72
4491,1162,2285.32,2020-02-03,28
4492,598,9121.61,"Nov 13, 2020",38
4493,1054,4750.74,06-05-2023,77
4494,296,8505.74,04-30-2021,16
4495,918,7394.25,19/02/2023,49
4496,1144,4903.44,2023-02-03,61
4497,1003,5449.32,2021-12-18,71
4498,504,4795.45,"Jun 21, 2022",38
4499,822,3719.75,2022-04-15,56
4500,391,5198.31,"Apr 14, 2020",34
4501,208,5686.64,01-09-2021,68
4502,519,8739.32,2021-08-29,4
4503,901,7233.13,2021-12-15,55
4504,893,6320.86,09/01/2020,38
4505,601,7484.35,2020-12-19,47
4506,333,4629.98,2022-07-22,13
4507,1108,891.88,2021-06-20,26
4508,772,1313.92,04-01-2020,59
4509,586,3744.54,"Oct 27, 2023",74
4510,204,746.15,07-21-2023,36
4511,824,897.61,01-25-2023,51
4512,227,2624.06,2020-11-09,27
4513,1090,5178.28,20/01/2023,15
4514,862,4358.84,2020-07-21,29
4515,500,8598.39,2020-12-17,32
4516,866,3751.61,2020-01-08,45
4517,1118,4668.72,14/01/2022,28
4518,1054,7382.79,06/11/2023,65
4519,984,687.94,06-29-2023,60
4520,294,9303.73,23/06/2023,33
4521,977,4451.71,08-20-2020,75
4522,263,8673.41,2022-05-29,19
4523,2,2804.38,30/03/2022,66
4524,350,5804.77,03-29-2023,47
4525,1030,8493.21,2020-11-21,16
4526,942,7174.89,17/11/2022,13
4527,767,5401.85,2023-04-27,71
4528,636,8808.54,2022-02-12,61
4529,611,7839.83,2021-07-09,68
4530,924,3908.64,11-21-2023,60
4531,368,9136.26,2023-02-25,38
4532,1183,5737.21,03-30-2022,22
4533,36,4053.01,2023-04-11,27
4534,194,2071.08,2023-05-07,33
4535,709,7047.19,2021-06-05,6
4536,523,3017.30,2020-08-11,59
4537,985,4816.77,25/02/2022,22
4538,599,4653.55,2020-04-10,74
4539,97,5062.77,21/08/2023,45
4540,671,8555.77,2020-09-06,38
4541,85,5627.46,11-23-2020,22
4542,621,5411.75,"Sep 25, 2020",46
4543,209,6556.27,05-06-2023,19
4544,1109,8692.51,09-11-2022,10
4545,200,2264.17,21/09/2021,78
4546,614,8421.55,27/04/2021,58
4547,817,6089.03,04-14-2020,43
4548,1140,4993.77,2022-04-14,78
4549,567,4452.11,04/04/2020,65
4550,691,4379.70,2022-06-27,16
4551,1181,3861.02,02-07-2023,13
4552,264,662.29,09/06/2021,31
4553,145,6962.91,2021-12-26,35
4554,593,8289.41,2022-11-06,57
4555,109,9597.93,"Apr 27, 2021",69
4556,273,2166.42,2020-04-17,28
4557,1164,8100.75,03/05/2023,21
4558,918,3306.82,2020-04-27,54
4559,734,2153.96,18/10/2020,2
4560,160,8735.58,2020-11-04,80
4561,360,9056.16,29/11/2022,42
4562,25,1015.86,2023-10-09,49
4563,948,764.92,09-19-2023,38
4564,989,111.34,12/05/2021,20
4565,729,8890.60,2022-01-21,75
4566,905,2644.31,2021-04-20,77
4567,1136,4223.31,2022-05-26,37
4568,842,1673.11,26/03/2023,39
4569,537,1682.51,05/03/2022,10
4570,1107,4775.74,13/10/2021,55
4571,1159,502.27,2022-01-24,75
4572,23,2915.08,2022-09-28,36
4573,969,1148.33,07-01-2023,26
4574,469,8046.15,24/09/2020,74
4575,751,111.26,2020-07-17,29
4576,845,7396.38,2020-10-14,9
4577,803,474.79,2020-04-21,54
4578,715,8290.92,2023-04-02,1
4579,597,365.21,01-30-2022,51
4580,776,8974.99,06-04-2023,40
4581,906,4543.17,04-18-2020,69
4582,840,7253.19,"Jan 20, 2021",72
4583,140,8719.03,06-25-2023,35
4584,500,2909.21,2020-02-12,57
4585,618,3450.78,2023-08-13,35
4586,611,8597.71,2023-11-19,26
4587,558,1607.77,2022-07-19,61
4588,215,6554.40,04-15-2021,73
4589,1104,7626.93,10-14-2020,41
4590,729,5996.98,2023-06-23,1
4591,984,6879.27,2021-01-03,67
4592,172,5655.65,2020-02-25,32
4593,189,1208.46,06-12-2023,9
4594,831,5719.20,2022-12-12,4
4595,821,5792.59,2020-05-30,38
